,NOISE_FREE_GENE_INDICES,CLUSTER_NO,Distance_FROM_CLUSTER_CENTROID
160,160,0,0.2623177818423979
161,161,0,0.31374445155698566
162,162,2,0.02829558803570807
163,163,2,0.045700758089080785
164,164,2,0.01339794704867796
165,165,2,0.021404939822868473
166,166,3,0.670586162847926
167,167,2,0.05573521390252329
168,168,0,0.2996013782054681
169,169,0,0.1413194234551804
170,170,2,0.0203525542609762
171,171,2,0.011879844868113896
172,172,0,0.07210546027848147
173,173,0,0.10549409959397055
174,174,0,0.06572651578622621
175,175,2,0.06253813386830916
176,176,2,0.03931884066470773
177,177,0,0.09425630788965253
178,178,0,0.09225569231480626
179,179,4,0.25096658496362484
180,180,2,0.10862020433628225
181,181,4,0.8669787316532102
182,182,0,0.08623695071562813
183,183,4,0.26212429238683216
184,184,2,0.01480012102080551
185,185,2,0.017999467798186012
186,186,2,0.053355136264157284
187,187,2,0.040214363000517055
188,188,2,0.0600367659979957
189,189,0,0.06094158291291587
190,190,0,0.060109717919275864
191,191,2,0.04236515217395922
192,192,0,0.1785566697653879
193,193,0,0.2322815799575838
194,194,2,0.024295205419366094
195,195,0,0.07916532883026821
196,196,2,0.0632273982211325
197,197,0,0.09870167490654169
198,198,2,0.01764316287267919
199,199,0,0.17165071945288818
200,200,2,0.034565543851994965
201,201,4,0.3516544501254474
202,202,0,0.1595767637589395
203,203,2,0.16132943118437829
204,204,0,0.10109632855823698
205,205,2,0.03411120040493553
206,206,2,0.03096472782375948
207,207,2,0.03428037383628761
208,208,2,0.2826114220967943
209,209,2,0.01780459241281685
210,210,2,0.03989097058884548
211,211,2,0.0829125619962763
212,212,2,0.042665639264283586
213,213,0,0.09208987670598114
214,214,0,0.07242246944803271
215,215,0,0.1990852098296708
216,216,0,0.05012308545633058
217,217,2,0.06665360255789078
218,218,2,0.0397141404202454
219,219,2,0.14487427491734678
220,220,2,0.028872666461482996
221,221,2,0.03471549175669753
222,222,4,0.5409916178389459
223,223,1,1.0452993556452996
224,224,2,0.0818939467084474
225,225,2,0.021475297721578718
226,226,2,0.022874071080912613
227,227,2,0.0377901334481289
228,228,0,0.07903379067061425
229,229,0,0.09394557230102565
230,230,2,0.03214072936409298
231,231,3,0.9983001414513797
232,232,4,0.1802854890188404
233,233,4,0.258324362733848
234,234,2,0.02620383892668523
235,235,0,0.1757002010482346
236,236,0,0.10627392754623569
237,237,0,0.0752947453583644
238,238,0,0.08019506678404464
239,239,0,0.1759854646719803
240,240,0,0.05935183312329408
241,241,2,0.06617324122100836
242,242,2,0.1171447920547377
243,243,2,0.08766988992934971
244,244,2,0.05140723967115691
245,245,0,0.06880469781498251
246,246,2,0.030198935660671045
247,247,2,0.06550264783971382
248,248,4,0.4284833395894188
249,249,2,0.07678331815998639
250,250,2,0.18771862545236076
251,251,2,0.05942799745412253
252,252,0,0.41596608899623533
253,253,2,0.018533100164096362
254,254,2,0.04969345985485234
255,255,0,0.05201985707859735
256,256,2,0.014327292161223594
257,257,2,0.0404105946819261
258,258,2,0.014190491478222576
259,259,2,0.025389564013899458
260,260,2,0.01445742162130757
261,261,0,0.11850272555989111
262,262,4,0.16271118590450623
263,263,4,0.21214398092742712
264,264,4,0.2045509886535692
265,265,0,0.08715850528392755
266,266,0,0.08926860975092148
267,267,0,0.09325637371115003
268,268,0,0.153018148309841
269,269,2,0.06969443126393417
270,270,2,0.07967574309004594
271,271,4,0.21704474720483452
272,272,4,0.2851948709728296
273,273,0,0.10336091650079776
274,274,2,0.07018824862724526
275,275,2,0.05007156429374064
276,276,0,0.07904954222774528
277,277,0,0.12265965259922028
278,278,0,0.10307985587826604
279,279,4,0.2052060429221861
280,280,0,0.05291686705215017
281,281,2,0.059787256612298896
282,282,0,0.1029074430286013
283,283,0,0.24476159491181648
284,284,2,0.08318878429752849
285,285,2,0.021549078863101714
286,286,2,0.018829414361032564
287,287,0,0.16322057975694942
288,288,2,0.0490359924701165
289,289,2,0.04976936939843355
290,290,0,0.161421718702652
291,291,0,0.07211216534281295
292,292,2,0.03516480068418424
293,293,4,0.6822809054837655
294,294,2,0.08339267839856031
295,295,0,0.11592229050451094
296,296,2,0.04272739593553998
297,297,4,0.25286814162042925
298,298,2,0.08121916238914484
299,299,2,0.052008168899813564
300,300,2,0.028391472845218684
301,301,2,0.28259958053053835
302,302,0,0.06849884772169301
303,303,0,0.05916885004215363
304,304,4,0.4134957528108553
305,305,2,0.02540867812303148
306,306,0,0.09048218479585597
307,307,2,0.02115750054772887
308,308,4,0.2192050764384704
309,309,0,0.22310685901690666
310,310,0,0.11197960628771733
311,311,0,0.15753970317015686
312,312,2,0.046552902760707913
313,313,2,0.0544690988917343
314,314,0,0.09155005874244936
315,315,4,0.22436580446787074
316,316,0,0.08648459945992878
317,317,2,0.053831956495811135
318,318,0,0.08502115798322762
319,319,0,0.13168859145645487
320,320,2,0.06995740230632479
321,321,2,0.061869415043735096
322,322,2,0.01453027530107034
323,323,2,0.06540962252302791
324,324,4,0.15527762309152113
325,325,0,0.1772948206921758
326,326,0,0.19078236568809026
327,327,2,0.25466659531372376
328,328,0,0.08697737869255326
329,329,2,0.04019425200050208
330,330,2,0.10076722562703351
331,331,2,0.019437802630233945
332,332,2,0.01043662098342969
333,333,2,0.05039325442303768
334,334,2,0.05209615363478166
335,335,2,0.013655255616551079
336,336,0,0.08208659822284463
337,337,2,0.024041091594200453
338,338,0,0.10029726891940133
339,339,0,0.08075989974547812
340,340,0,0.1055301387026266
341,341,0,0.15607612593703582
342,342,0,0.07363828163388034
343,343,0,0.09200057043621329
344,344,2,0.0771121732718562
345,345,2,0.06460673109179818
346,346,2,0.09893961948351164
347,347,0,0.20778771337850932
348,348,2,0.10913086595395195
349,349,2,0.027371852285941085
350,350,2,0.04951870636109968
351,351,0,0.10581588655593019
352,352,4,0.2997151258737236
353,353,2,0.020645168913709905
354,354,2,0.013074160183030703
355,355,0,0.05333722425411559
356,356,2,0.06879436919219876
357,357,2,0.09838228025434734
358,358,2,0.08566331850962103
359,359,2,0.01928246088670956
360,360,2,0.051671448843211724
361,361,2,0.01257545321317911
362,362,2,0.03831219680866224
363,363,0,0.07123266136175868
364,364,0,0.06132211216171938
365,365,2,0.0808198503554799
366,366,2,0.031049454214242933
367,367,0,0.13714663601013885
368,368,2,0.058863065334679235
369,369,0,0.1181293578034089
370,370,2,0.08572389126015609
371,371,4,0.18336466792235329
372,372,2,0.08333097654829545
373,373,2,0.03482422209997291
374,374,2,0.06033531127203062
375,375,2,0.08712583042219686
376,376,0,0.08453917112799578
377,377,0,0.06191690255709915
378,378,0,0.10212314710002772
379,379,0,0.09057478548541448
380,380,2,0.08386694819978953
381,381,4,0.2544401529084508
382,382,2,0.08137974138498183
383,383,0,0.07750925383763808
384,384,2,0.025337761333528577
385,385,2,0.06782598432726525
386,386,2,0.08772098722004035
387,387,2,0.04746889212305034
388,388,2,0.03552138723834381
389,389,2,0.07172079384934503
390,390,0,0.20448207587305614
391,391,0,0.09811023871837073
392,392,2,0.029525096607051726
393,393,0,0.23923824745691888
394,394,0,0.10097239631239363
395,395,2,0.02585160588476038
396,396,2,0.20202692882349788
397,397,0,0.1911131085297557
398,398,2,0.11878636001650625
399,399,2,0.154625190787931
400,400,2,0.10334270068369743
401,401,2,0.04704682434476446
402,402,2,0.028303032602705253
403,403,0,0.12442344959242393
404,404,4,0.7071643445751065
405,405,2,0.055577425929875315
406,406,2,0.028694851663484726
407,407,2,0.07424067564841996
408,408,2,0.031870135300571756
409,409,2,0.08043090483757177
410,410,0,0.07990820135723035
411,411,2,0.04897616553708933
412,412,2,0.02261454998088526
413,413,2,0.034281087021550534
414,414,2,0.03305804097985399
415,415,0,0.08888333283696506
416,416,2,0.028373712589913145
417,417,0,0.15521053383454378
418,418,2,0.07946547876712534
419,419,2,0.024424219162729542
420,420,0,0.12677756298122153
421,421,2,0.07308134527060324
422,422,2,0.06222141649240926
423,423,0,0.06899062253166857
424,424,0,0.08433904718356185
425,425,0,0.13139424045421033
426,426,2,0.08280389561161125
427,427,0,0.2400126874406117
428,428,2,0.07096842620488274
429,429,0,0.07790734604552127
430,430,0,0.10806089644435582
431,431,2,0.02955453042452385
432,432,0,0.09697419066480935
433,433,2,0.06415088934754087
434,434,2,0.07673550410481304
435,435,2,0.04439618177469616
436,436,2,0.07371647177664974
437,437,0,0.0941879994536728
438,438,2,0.09107406714273338
439,439,2,0.08888304633515717
440,440,0,0.10668975726831595
441,441,2,0.07820643356457249
442,442,2,0.04735124909512007
443,443,0,0.07472784007684152
444,444,4,0.26509108141710824
445,445,2,0.1075802684430601
446,446,0,0.26681330531996766
447,447,0,0.07399992776251184
448,448,2,0.03672317021891703
449,449,4,0.2620900064399695
450,450,2,0.07169180092206584
451,451,2,0.10666228487278219
452,452,2,0.06180096259278162
453,453,2,0.09167510178665789
454,454,2,0.03988856883095118
455,455,2,0.08326314906098208
456,456,2,0.020150355862841255
457,457,4,0.2904866889090417
458,458,0,0.20799784736953408
459,459,2,0.05824004322510925
460,460,0,0.08651876745029759
461,461,2,0.05962719155850628
462,462,0,0.060760443569681806
463,463,2,0.07913867558557243
464,464,2,0.0316296209077788
465,465,2,0.15971415379031653
466,466,0,0.0880159969434997
467,467,0,0.10223917464659335
468,468,0,0.09613885939431317
469,469,0,0.08837792668045268
470,470,2,0.054806464413342575
471,471,0,0.06471921433311079
472,472,1,0.8819910976405646
473,473,0,0.09335744743510374
474,474,0,0.09041898547654939
475,475,0,0.06553165678232774
476,476,4,0.25995415837831565
477,477,2,0.07136949840611756
478,478,0,0.09231134181361442
479,479,0,0.09296788645925008
480,480,2,0.07016816674006031
481,481,2,0.08919374645798954
482,482,0,0.13740851590334202
483,483,1,1.0775390922294064
484,484,0,0.062086195706403155
485,485,0,0.09001771164444315
486,486,2,0.022483614278993196
487,487,2,0.0814820597968319
488,488,2,0.17345734071210187
489,489,2,0.020956393529664576
490,490,2,0.05362786518052264
491,491,2,0.0217667503788435
492,492,0,0.15141055660574632
493,493,2,0.05750863778081036
494,494,0,0.07680060662551712
495,495,4,0.2864549422413327
496,496,4,0.19917492267316353
497,497,2,0.04344535890744951
498,498,2,0.015639483053319855
499,499,0,0.09478463756342995
500,500,2,0.014058026962289177
501,501,2,0.020093986529233693
502,502,2,0.055903286519467764
503,503,1,1.2698764904872983
504,504,2,0.06779348193222924
505,505,2,0.020321465684551572
506,506,2,0.09087489414748898
507,507,0,0.19256164630452882
508,508,3,1.5648798974254083
509,509,2,0.03635168943822667
510,510,2,0.3698200575543454
511,511,4,0.2559972569250204
512,512,2,0.08518102100208713
513,513,2,0.05652432285874891
514,514,2,0.03140245620784415
515,515,0,0.09142969898649166
516,516,0,0.050359738567671335
517,517,0,0.0769890344036513
518,518,0,0.07840934014298058
519,519,2,0.07414145384923417
520,520,2,0.05824466192969518
521,521,0,0.14370213891733855
522,522,2,0.02562999470125035
523,523,2,0.09566137977522629
524,524,0,0.11587126480735804
525,525,2,0.06287684206506279
526,526,4,0.24870576823844123
527,527,2,0.0605119542385795
528,528,0,0.0804183928443065
529,529,0,0.1002751352993627
530,530,0,0.13069922705517775
531,531,0,0.09866858182945941
532,532,2,0.06902714993039276
533,533,2,0.07436123703783101
534,534,2,0.04489417747957237
535,535,2,0.05158538469048507
536,536,0,0.08225494384853421
537,537,2,0.02519297838319519
538,538,0,0.08989603623536485
539,539,0,0.08720470551559407
540,540,2,0.039000143699836176
541,541,2,0.01776637225078109
542,542,2,0.04333517876204018
543,543,0,0.14476460848251224
544,544,2,0.05102278575618312
545,545,0,0.14535586524514024
546,546,0,0.05976850520871622
547,547,0,0.05531270317697248
548,548,0,0.10144790995618282
549,549,2,0.29861517299866025
550,550,0,0.08161064284122824
551,551,2,0.04356945331001099
552,552,0,0.11790845714817358
553,553,2,0.08168700854076061
554,554,2,0.11831937290566041
555,555,2,0.04653737120285487
556,556,2,0.03749288919904142
557,557,2,0.0814613567241088
558,558,0,0.30015633813852755
559,559,2,0.020270321469576316
560,560,0,0.09568039205868861
561,561,2,0.07419335963386998
562,562,0,0.059538494527443586
563,563,4,0.21633553268029768
564,564,2,0.08925658646286005
565,565,2,0.016916212728913634
566,566,2,0.09863988434255294
567,567,0,0.12148645223568756
568,568,2,0.07487948725218085
569,569,0,0.09301419841220111
570,570,0,0.4106416925118717
571,571,2,0.08361694978930917
572,572,2,0.046451595244581256
573,573,2,0.06036171332128894
574,574,2,0.0522494878916469
575,575,0,0.13858049956334054
576,576,0,0.07553729076963785
577,577,2,0.17102518770916766
578,578,2,0.035244648905572516
579,579,2,0.06527909195995098
580,580,0,0.15901429084992152
581,581,2,0.03787458635803944
582,582,0,0.051807824802684116
583,583,2,0.037471359841014296
584,584,2,0.053482255288109674
585,585,2,0.026174992682652796
586,586,0,0.3945317625458433
587,587,2,0.04882588354526769
588,588,0,0.04978100189808981
589,589,0,0.2537481392383177
590,590,0,0.09861735904672558
591,591,2,0.08397812730495385
592,592,2,0.01800978674816066
593,593,2,0.026994194238595042
594,594,0,0.25735125958769245
595,595,2,0.06480071468579734
596,596,2,0.067790406094083
597,597,2,0.030249204102903368
598,598,2,0.11037977439310942
599,599,2,0.02226939446532793
600,600,2,0.044578517519113216
601,601,2,0.04500502187880108
602,602,2,0.04781119198798551
603,603,0,0.07347445992550233
604,604,0,0.04196878252421891
605,605,0,0.07641292180469934
606,606,0,0.20857067981516778
607,607,0,0.12505419056300834
608,608,4,0.3388378731740154
609,609,2,0.1264462804128734
610,610,2,0.03817018639134866
611,611,0,0.22975466135531636
612,612,2,0.08951804514274493
613,613,0,0.07713393554886777
614,614,0,0.11179559619005118
615,615,2,0.023332252327457285
616,616,0,0.2582911964348578
617,617,0,0.04489636194064289
618,618,0,0.07558747780276408
619,619,0,0.05683507427585379
620,620,2,0.012575300497889411
621,621,2,0.024378555962464913
622,622,2,0.060653367278692014
623,623,0,0.20319700162110815
624,624,2,0.04289872813571574
625,625,2,0.05637638657768697
626,626,2,0.019366493060550046
627,627,2,0.03338055842868857
628,628,2,0.09892101510809695
629,629,0,0.06843882151648477
630,630,0,0.08502804308407971
631,631,0,0.1730861965244973
632,632,0,0.08645117902529076
633,633,2,0.15392195368321074
634,634,2,0.06261654570931595
635,635,0,0.12032747353012553
636,636,2,0.04179743781675542
637,637,0,0.139971038042788
638,638,0,0.22020937041835875
639,639,0,0.1350338137586676
640,640,2,0.04847807390818004
641,641,2,0.054322267758544485
642,642,2,0.05222633293883431
643,643,0,0.10239180620446298
644,644,2,0.1063885668948587
645,645,2,0.035717761259799384
646,646,0,0.3472581475708004
647,647,0,0.09987795726563738
648,648,0,0.06867491432027112
649,649,2,0.05385259547746482
650,650,0,0.10713008167940227
651,651,0,0.07295760620580419
652,652,2,0.02879030371955903
653,653,0,0.13507896303342304
654,654,2,0.03165067230008358
655,655,2,0.0981800767432344
656,656,2,0.07163853311089026
657,657,2,0.08376523317343285
658,658,2,0.08503518785054766
659,659,2,0.04987214663119572
660,660,2,0.06358739925810067
661,661,2,0.08844441748160027
662,662,4,0.24847047899681776
663,663,0,0.09099481870242614
664,664,0,0.0775207590184746
665,665,2,0.5557681981260469
666,666,0,0.08745161536808231
667,667,2,0.03382392504772666
668,668,2,0.00998881431600425
669,669,2,0.04368411152652892
670,670,0,0.14665098973728843
671,671,2,0.025303477634399326
672,672,0,0.10361400470081543
673,673,2,0.030323144848591613
674,674,2,0.0673691779927733
675,675,0,0.19260615182110838
676,676,2,0.078984807729271
677,677,2,0.07724394366700883
678,678,2,0.055954452436002305
679,679,2,0.08497354571147264
680,680,2,0.039835566194154626
681,681,0,0.08795484951920456
682,682,2,0.026367218330124453
683,683,2,0.032292823508096334
684,684,0,0.08552501005676572
685,685,2,0.04572028249635311
686,686,1,0.5077271470855413
687,687,2,0.037718348159807714
688,688,2,0.060703649398791866
689,689,2,0.05996861918014772
690,690,2,0.11038891995411974
691,691,4,0.28218345097457265
692,692,2,0.06247743127611744
693,693,2,0.08148825081474995
694,694,0,0.06692864723825401
695,695,2,0.12170650145058934
696,696,2,0.012510227750609405
697,697,0,0.07597892178429815
698,698,4,0.761450857057018
699,699,2,0.04855633771355238
700,700,0,0.6007927948794184
701,701,2,0.041326155185130234
702,702,2,0.02369311745117516
703,703,0,0.08136309866116137
704,704,2,0.24826809934418173
705,705,2,0.024774134084130147
706,706,2,0.04161421291761805
707,707,2,0.03407919253156108
708,708,0,0.10086128023709731
709,709,2,0.0449184013494633
710,710,4,0.312605537677189
711,711,0,0.11112784851040154
712,712,2,0.048088514099097125
713,713,2,0.039580412179585966
714,714,4,0.2131742588549118
715,715,2,0.06664979533971174
716,716,2,0.03592386857843589
717,717,2,0.04693748354564013
718,718,0,0.07274122634691237
719,719,0,0.09430787195406716
720,720,2,0.01909838737148955
721,721,4,0.3794034816194941
722,722,2,0.05176156430479797
723,723,0,0.05083834071883036
724,724,2,0.01956701563381678
725,725,2,0.05398784675744595
726,726,2,0.01714819677918761
727,727,2,0.0952096062658089
728,728,2,0.05574118254063253
729,729,4,0.2827952270435518
730,730,2,0.030985775985505823
731,731,0,0.08510933391916464
732,732,2,0.03730439652522376
733,733,2,0.039801752322062095
734,734,4,0.2223701140062581
735,735,0,0.051851900343674026
736,736,2,0.018540223732874752
737,737,2,0.052975604657785794
738,738,4,0.49050725901729664
739,739,4,0.2415183322709678
740,740,2,0.08476097128737017
741,741,2,0.04138380417088516
742,742,0,0.05519435517112314
743,743,2,0.1180329957683958
744,744,4,0.542167194091929
745,745,4,0.347688570895241
746,746,4,0.29516224176918726
747,747,2,0.06314612876306319
748,748,0,0.0477649227800821
749,749,2,0.06486218501692709
750,750,2,0.02135536944730383
751,751,2,0.03938619918038716
752,752,3,0.8254541930920104
753,753,0,0.058533078536014506
754,754,2,0.05735502849892726
755,755,4,0.5569271459487749
756,756,0,0.1150288553498934
757,757,4,0.40557113536534073
758,758,0,0.07427540192649294
759,759,0,0.07991186264397866
760,760,2,0.0572206588598519
761,761,0,0.12662749037434712
762,762,2,0.1496587127391562
763,763,2,0.42057953406091714
764,764,0,0.12192231451399466
765,765,2,0.05990385775770841
766,766,2,0.2497754375451177
767,767,2,0.11225736221032495
768,768,2,0.27790323086152097
769,769,2,0.08601787155031267
770,770,2,0.07595439391233137
771,771,2,0.0791567499209201
772,772,0,0.09501289973028926
773,773,0,0.09845578881670776
774,774,4,0.7033994311276055
775,775,0,0.15262991893935324
776,776,0,0.07909587708235631
777,777,2,0.02512761722961177
778,778,2,0.060995695303754524
779,779,0,0.07438098890446847
780,780,0,0.07361101410320994
781,781,2,0.09496730452415951
782,782,0,0.08976373026841918
783,783,2,0.013893754512457375
784,784,2,0.02320221364760853
785,785,2,0.06556998554238179
786,786,2,0.02047870444844195
787,787,0,0.0847497279205457
788,788,0,0.0815040239297592
789,789,2,0.13348427659835804
790,790,2,0.033516895082959464
791,791,0,0.07328115311702854
792,792,2,0.030373305655236597
793,793,2,0.034133292311910625
794,794,4,0.2275672960481907
795,795,2,0.04012841232496836
796,796,2,0.07486790699007546
797,797,2,0.054506222231227544
798,798,2,0.06350589159661106
799,799,2,0.08567913692372242
800,800,2,0.19747368077365698
801,801,2,0.034689245956495356
802,802,0,0.042358598059381594
803,803,2,0.024045980622371503
804,804,2,0.060431826754399974
805,805,2,0.04790741031015724
806,806,2,0.027873584121332035
807,807,2,0.09103556846732871
808,808,2,0.057661780866040444
809,809,2,0.024952505485984485
810,810,0,0.09148420322591923
811,811,2,0.03282557225704667
812,812,2,0.1915602396493789
813,813,2,0.05799802343902015
814,814,4,0.6379102796512025
815,815,2,0.057848930964600656
816,816,0,0.10715943480999703
817,817,2,0.08921894787922272
818,818,4,0.2946417698520888
819,819,3,1.3414971022530702
820,820,0,0.06222809878008561
821,821,2,0.03271657481672276
822,822,2,0.09138818848190694
823,823,4,0.24024311188695624
824,824,2,0.06275489327351627
825,825,2,0.059144305931818464
826,826,2,0.32429308472465296
827,827,1,0.6061679342939872
828,828,2,0.014560252719634539
829,829,2,0.07242186629840336
830,830,2,0.0385964278696091
831,831,2,0.016944721845618616
832,832,2,0.014743306724698077
833,833,2,0.07511548401562018
834,834,0,0.08102865118822965
835,835,0,0.10504169871341604
836,836,3,1.134687143714407
837,837,2,0.09357301511669999
838,838,2,0.05764850043634954
839,839,2,0.027829092002964056
840,840,2,0.07436036959867363
841,841,0,0.06885236100371567
842,842,2,0.06608898186391504
843,843,0,0.14580403931004907
844,844,2,0.03977572658293323
845,845,2,0.11674970411973556
846,846,3,0.925241152233205
847,847,2,0.06477363020515967
848,848,2,0.02860736886453062
849,849,2,0.0883107412674666
850,850,2,0.0287846727140497
851,851,4,0.28610849499422736
852,852,3,1.2018223552479952
853,853,2,0.021649374651789764
854,854,2,0.2316117258707779
855,855,2,0.027373141217679985
856,856,2,0.04342046869098988
857,857,2,0.046739247526515135
858,858,2,0.03383063952165487
859,859,0,0.07137715046523935
860,860,2,0.16172481604275385
861,861,4,0.24027844850292548
862,862,0,0.2589769822455052
863,863,2,0.04490493579809595
864,864,2,0.05702915835512359
865,865,2,0.02915811662662
866,866,4,0.7961072556996401
867,867,2,0.04002116892434779
868,868,0,0.17589406367363464
869,869,2,0.07873755748202126
870,870,3,1.3329693318597253
871,871,4,0.2236724406184737
872,872,2,0.14227557041491232
873,873,0,0.06540528231318699
874,874,0,0.05004787359743816
875,875,2,0.07796679049432989
876,876,0,0.0812470502003387
877,877,2,0.044392148175945015
878,878,2,0.046662490338031576
879,879,0,0.08897325210989301
880,880,2,0.06825907065017169
881,881,2,0.030913400882343133
882,882,1,0.6242555216113569
883,883,2,0.03729493155212929
884,884,2,0.05857784659314785
885,885,2,0.03427812466334843
886,886,2,0.023650427562863008
887,887,2,0.03361714428485463
888,888,0,0.1004531958129986
889,889,2,0.08745198059352698
890,890,2,0.17230895860154988
891,891,2,0.07394683507143085
892,892,2,0.15539873305456883
893,893,2,0.068484970152825
894,894,2,0.037586870640709216
895,895,2,0.027513710882392885
896,896,2,0.13778000493806136
897,897,2,0.022814439823128307
898,898,2,0.061262957481567334
899,899,2,0.12512907858550004
900,900,0,0.05425501044872387
901,901,0,0.13304542635620917
902,902,2,0.02353791294232774
903,903,2,0.1857907530806147
904,904,0,0.08582492645449678
905,905,0,0.2800625978027219
906,906,2,0.021159419916005767
907,907,2,0.03683870015115634
908,908,2,0.026443508237434667
909,909,0,0.07573759561756989
910,910,2,0.11473506657236102
911,911,0,0.0687083431250008
912,912,0,0.08779276279876139
913,913,2,0.06086801119132829
914,914,0,0.0601058201390094
915,915,2,0.04236598189456594
916,916,2,0.044672354848441835
917,917,2,0.02326084534546764
918,918,2,0.06275360120994129
919,919,2,0.039229832803551135
920,920,2,0.017696146640348374
921,921,0,0.07540825637071172
922,922,2,0.06376910889447461
923,923,2,0.05081984001355837
924,924,2,0.07191620460156721
925,925,2,0.04051157784950627
926,926,2,0.06457468001910459
