0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,FAKE
0.205196,0.308876,0.17428,0.156834,-0.005732,0.091254,0.166305,-0.137955,0.108935,0.129461,0.160178,0.166322,0.329249,0.16219,0.208406,0.242595,0.096851,0.150597,-0.018177,0.030781,-0.174693,-0.26098,-0.020878,0.12037,0.317137,0.016489,-0.126331,0.258011,0.089691,-0.138743,0.237074,-0.262392,0.017258,0.29349,0.067769,0.204152,0.223995,0.370736,0.108169,0.127082,0.452343,0.399182,0.411398,0.757429,0.169702,0.147917,0.198605,0.434029,0.223586,0.09086,0.336183,0.104051,0.401284,-0.191815,-0.060967,-0.103209,-0.066165,0.35742,0.576329,0.057441,0.105972,-0.074559,0.374487,0.514439,0.663836,-0.102321,-0.332014,0.808963,0.088545,-0.29211,0.30742,-0.148691,0.218986,0.226142,-0.088021,-0.022909,0.229379,0.183604,0.059156,0.079856,0.073135,0.368247,0.128126,0.159761,-0.073768,0.223158,-0.154254,0.170546,0.272735,-0.17195,0.416085,-0.124331,-0.114938,0.437509,0.055733,0.05497,-0.274693,-0.234439,0.093043,-0.205191,-0.368987,0.01101,-0.324685,0.038345,-0.167448,0.434597,0.344293,0.447447,0.048253,0.549948,0.089312,0.194263,0.480458,-0.532597,0.561656,0.282435,0.181781,0.393477,0.535817,0.107453,-0.098742,-0.004042,0.003948,-0.048306,-0.201281,-0.203861,0.122564,0.194881,0.27144,0.588613,0.080396,1
-0.151294,-0.102459,0.161623,0.191785,0.231584,0.202214,-0.137864,-0.116048,0.078995,0.090669,0.089414,0.091531,0.27655,0.146313,0.013733,-0.027687,0.100445,-0.065109,-0.31511,-0.117018,0.271419,0.11591,-0.244115,0.151617,-0.260986,0.335421,0.272332,-0.053978,0.258159,0.287858,0.20953,0.424118,0.490999,-0.153275,0.480976,0.367906,-0.00718,-0.016065,0.620317,0.090688,0.103568,0.496781,-0.064395,-0.207573,-0.058436,0.281529,0.156729,-0.090078,0.074811,0.137131,0.058904,0.540323,0.19557,0.308803,0.076394,0.029923,-0.5226,-0.063987,-0.107762,0.229142,0.206554,-0.012127,-0.365573,0.324318,-1.27784,-0.124936,-0.169368,-0.523191,0.099948,0.201486,-0.472762,-0.027017,0.411886,0.148561,0.056857,0.337474,-0.110269,-0.370315,0.209653,0.506943,-0.043894,-0.144455,0.334912,0.285437,0.016,-0.297062,0.02696,0.595471,0.265277,0.279311,-0.035058,0.548971,0.109902,-0.163893,0.226881,0.06712,-0.281938,0.177883,-0.126792,0.16742,0.296809,0.281541,-0.244935,-0.238562,-0.234346,0.18155,0.100639,1.05528,-0.161224,0.153572,0.658365,-0.022592,0.297432,-0.040316,-0.031491,0.759293,0.300029,-0.401304,0.200517,-0.119946,-0.139076,-0.16069,-0.09739,-0.705982,0.1617,0.243804,0.35921,0.33664,0.280625,0.450286,0.69805,1
0.440822,0.404459,-0.471478,-0.271887,-0.370863,-0.840926,0.332892,-0.188294,-0.202963,-0.051946,-0.14675,-0.006623,0.230615,0.096133,0.159191,0.139099,0.055636,0.078295,0.214263,-0.376085,-0.586616,-0.408747,0.05214,-0.275161,0.338894,0.000697,-0.081962,0.017393,-0.065355,-0.236359,-0.298104,-0.324713,-0.555398,0.402509,-0.413862,-0.044037,0.320103,-0.063839,-0.40647,0.004993,-0.076315,-0.245299,0.210856,0.283925,0.034955,-0.111315,-0.164241,0.275729,0.103672,0.116452,0.523575,-0.06359,0.499935,-0.375022,0.161564,-0.176952,0.934402,0.409089,0.666792,-0.111529,0.438401,0.27283,1.51599,0.541113,0.524468,-0.250761,0.116522,1.12042,-0.342343,-0.073067,0.200722,-0.349479,-0.050037,0.62446,-0.342722,-0.419879,0.43438,0.218982,-0.143024,-0.583483,0.539048,0.285201,-0.031241,-0.107569,0.474349,-0.071536,0.171732,-0.286379,0.101196,0.079039,0.554377,0.08066,-0.181569,0.658881,-0.066516,0.270543,0.609809,-0.15305,0.081929,-0.121793,-0.151563,-0.034971,-0.084123,0.636042,0.053509,-0.165534,0.060187,-0.144574,-0.243389,0.322652,-0.199378,0.112378,0.012187,-0.232208,0.749363,0.493506,0.437393,0.742871,0.671186,-0.165745,-0.123017,0.054122,0.406421,1.14812,0.170071,-0.030598,0.007806,-0.048283,0.175129,0.475007,0.045578,1
-0.496589,-0.33282,0.727196,0.802932,0.824813,1.25606,-1.02723,-0.72564,-0.230119,-0.342746,-0.35623,-0.2783,-0.126926,-0.263058,-0.91146,-0.572964,-0.489538,-0.841233,-1.01077,0.290867,1.07495,0.768511,-0.377908,0.704897,-1.40661,0.031943,1.05297,-0.251846,0.280876,1.23303,0.79715,2.04055,2.17232,-1.23185,1.42051,0.34391,-1.43302,-0.795401,1.26203,-0.201114,0.115476,0.959253,-0.9838,-1.46032,-0.501234,1.7386,-0.111751,-0.654125,-0.436646,-0.397978,-0.522196,1.65272,0.18326,0.936676,0.909247,0.986401,-1.07236,-0.800971,-0.670193,-0.200048,-0.465001,0.326168,-0.272862,-0.931893,-1.84975,-0.192354,1.20156,-2.01849,2.48834,0.052751,-1.22451,1.52778,1.554,-1.452,0.86603,1.87177,-0.976168,-0.889091,1.28648,1.31763,-0.529553,-0.613223,1.42042,0.612265,-0.75001,-1.27906,-0.208726,2.49946,0.704515,0.815251,-1.11423,1.6458,1.64856,0.34577,0.195292,0.696546,-0.480983,0.683762,-0.014256,1.0671,1.32366,-0.156812,-0.056734,-0.819946,-0.603568,0.206658,0.560436,2.5457,-0.773322,-0.466985,2.50039,0.162041,-0.0023,0.838003,-0.21292,-0.314653,-0.348778,-1.11839,-0.025559,-0.159898,-0.265557,-0.439443,-0.433639,-1.27721,0.862939,-0.083746,1.59858,1.16004,0.001333,1.83437,2.49501,1
0.258181,0.248437,-0.129055,0.006702,-0.018598,0.002004,0.377505,0.108454,0.186456,0.281701,0.189765,0.280296,0.272778,0.274715,0.198053,0.316465,0.205795,0.210138,0.098333,0.007055,-0.007799,-0.118249,-0.030283,0.174103,0.410902,0.205685,0.058054,0.291489,0.22113,-0.01082,0.191561,0.197132,-0.154528,0.240551,0.082479,0.089878,0.146413,0.251247,0.136029,0.190643,0.318723,0.548374,0.325373,0.193671,0.047095,0.189637,0.098166,0.117885,0.209265,0.060246,0.416895,0.023094,0.291869,0.083501,0.265373,0.024028,0.215287,0.435975,0.431458,0.136252,0.392712,0.140703,0.074301,0.471786,0.519627,-0.048563,0.237119,0.549122,0.255866,-0.079156,0.314312,0.228407,0.346671,0.44064,0.150341,0.221518,0.309139,0.489969,0.266436,0.263016,0.17522,0.457563,0.409697,0.069651,0.301243,0.338538,0.076948,0.139413,0.459532,0.016061,0.345628,0.167638,0.16476,0.438209,0.23172,0.237665,-0.027782,0.27135,0.105992,0.309873,0.065419,0.47656,0.157731,0.378431,0.013424,0.188628,0.139304,0.065548,-0.145954,0.234215,0.304119,0.168902,0.193161,-0.079571,0.610158,0.151367,0.416584,0.184017,0.65345,0.324397,-0.049817,-0.013388,0.168053,-0.023061,0.213204,-0.012517,0.636695,0.393772,0.345477,0.908063,0.602002,1
0.182827,0.115327,0.166081,0.093587,-0.195141,0.995956,0.408829,0.089294,0.217425,0.290874,0.08277,0.123956,0.420269,0.274544,0.155417,0.020476,0.148753,0.046795,0.132022,-0.107712,0.057859,-0.100491,0.02151,0.124986,0.194732,0.229065,0.411824,0.024794,0.359485,0.070557,0.048669,0.792165,0.008519,0.820363,-0.002671,-0.001759,0.422427,0.2295,0.264983,0.264418,0.227809,0.397631,0.603798,0.124621,-0.185619,0.128138,0.388529,0.161345,0.39008,0.228565,0.892809,0.306172,0.260747,0.334965,0.190499,0.260772,0.68889,0.364722,0.634047,0.30652,1.0229,0.074854,0.864678,0.738846,0.661005,0.329868,0.019893,0.759764,0.374334,0.521874,0.456976,0.256426,0.246634,0.720831,0.297576,0.407689,0.559626,0.298601,0.265518,0.165279,0.778255,0.645996,0.251796,0.068115,0.678907,0.040578,0.157716,0.324886,0.580449,0.311786,0.28731,0.159603,0.271293,0.95281,0.489242,0.150719,0.587045,0.269135,0.129571,0.241768,0.227255,0.453503,0.361505,1.06028,0.506039,0.053039,0.009725,0.230481,0.121033,0.507806,0.495917,0.193835,0.313062,0.053351,1.05978,0.540126,0.437756,0.715667,0.61784,0.006302,0.000751,0.281454,0.532542,0.431148,0.330251,0.361782,0.480852,0.602671,0.448202,1.03142,0.827547,1
0.252886,0.217504,-0.12426,-0.115654,-0.171942,-0.061679,0.183661,-0.15996,-0.090509,0.000842,0.007668,0.046074,0.260607,0.092713,0.260967,0.227608,-0.019929,0.016101,0.101021,-0.107866,-0.282934,-0.15676,-0.031383,-0.027467,0.309746,-0.075225,-0.072337,0.300981,0.047732,-0.163585,0.078255,-0.090418,-0.225824,0.309515,-0.090152,-0.006419,0.162244,0.121807,-0.056187,0.115396,0.188408,0.158977,0.285065,0.433139,-0.257552,-0.170125,0.012711,0.270582,0.140926,0.066025,0.697349,-0.113936,0.292093,-0.304661,0.145517,-0.159036,0.162249,0.422671,0.486713,-0.001811,0.362662,0.137404,0.288202,0.638727,0.366596,-0.142978,-0.035568,0.605933,-0.055517,-0.113346,0.271518,-0.233358,0.157489,0.363873,-0.201641,-0.032817,0.2169,0.467065,-0.075035,-0.214597,0.05838,0.362019,0.12961,-0.032832,0.377265,0.28948,-0.014407,-0.231241,0.296609,-0.195042,0.348111,-0.19754,-0.19907,0.477077,0.26247,-0.230627,-0.10284,0.115346,0.080534,0.052321,-0.1343,0.295519,0.051163,0.378144,-0.02223,0.337524,0.085112,0.081415,-0.163599,0.272081,0.010157,0.14784,0.329312,-0.43139,0.940607,0.409888,0.318657,0.40918,0.78276,0.131275,-0.045836,0.056787,0.282643,0.357983,0.114084,-0.289474,0.112286,0.251003,0.310514,0.707737,0.29654,1
0.073061,-0.030321,0.194832,0.059707,0.009045,0.008088,1.25253,1.21456,1.1371,1.12979,1.20949,1.19748,1.31475,1.37108,1.11293,1.03667,1.06032,1.03448,0.820389,0.914377,1.3172,-0.136506,0.679507,1.69921,1.13192,0.648497,0.636544,0.317377,0.243556,0.267914,0.347011,1.37034,1.90155,0.099127,0.442748,1.36465,1.71337,0.284447,1.19726,0.547635,0.947507,1.69954,0.535512,1.12352,-0.076317,0.663454,0.996583,0.096462,-0.336041,0.080708,0.002254,0.405796,0.334562,1.54114,-0.277648,1.31158,-0.794051,1.51493,-0.336027,1.65103,-0.042948,-0.30256,-0.233777,0.452895,-0.26029,1.09947,-1.29497,-0.64383,0.29473,0.268064,0.324752,-0.035521,1.7003,1.91543,-0.0438,-0.044748,0.846509,-0.007295,0.79417,1.42258,0.578624,0.386217,0.153172,1.04595,-0.209264,0.207717,0.661048,0.731722,0.523104,1.16894,0.56744,0.288746,0.234086,-0.622216,0.418936,-0.088267,0.709145,0.878409,0.337992,0.131847,1.00091,0.665762,0.648047,-0.608248,0.541143,0.761222,-0.276818,1.78705,0.639553,0.23323,0.547093,1.37476,1.02763,-0.240036,-0.669048,0.744,0.520195,0.732937,0.265782,-0.419695,0.683079,0.311915,-0.55157,-0.681194,-0.189908,-0.080726,1.61204,0.645952,1.23373,-0.300356,-0.286629,1
0.033162,-0.016762,0.08873,-0.012376,-0.010838,-0.05075,0.13435,0.064921,0.117907,0.287369,0.215929,0.047594,0.387733,0.173825,0.143622,0.011318,0.089123,0.048418,-0.051415,-0.158134,-0.226774,-0.218597,0.091918,0.159604,0.236046,-0.018425,0.070087,-0.072741,0.066952,0.187718,0.100159,0.694289,0.260887,0.133248,0.208646,0.068074,0.141121,0.207915,0.078413,0.036845,0.042311,0.006991,0.187401,0.141328,-0.264881,-0.019422,0.151413,0.271407,0.037011,0.031316,0.362145,0.360265,0.127715,0.031648,0.57442,-0.005979,0.256287,0.216683,0.345308,0.202849,0.39804,0.07636,0.743085,1.026,0.23585,0.250711,0.073408,0.123057,0.122709,0.250696,0.132486,-0.126467,0.119099,0.335921,0.050423,0.375356,0.372949,-0.127405,0.374217,0.185678,0.426815,0.270101,0.174261,0.231136,-0.029204,-0.002256,-0.002063,0.219326,0.121031,0.000783,0.143704,0.213943,0.245921,0.086017,-0.00192,0.165196,0.37802,0.267776,0.021169,0.217962,0.144797,0.033305,0.110157,0.496703,-0.046831,0.195534,-0.110278,0.675297,-0.255048,0.210165,-0.162248,0.152316,0.407494,0.321474,0.685309,0.432887,0.388051,0.406189,0.700544,-0.067325,0.042779,0.121805,-0.003835,0.515553,0.186881,0.196716,0.120623,0.472595,0.641071,0.457111,0.549344,1
0.161708,0.072587,0.181518,0.070472,0.156401,-0.006606,-0.168146,-0.276098,-0.125838,-0.119725,-0.21611,-0.308586,-0.137796,-0.179071,-0.339376,-0.239954,-0.158269,-0.213938,-0.233514,-0.038993,-0.192242,-0.204552,-0.009562,0.148594,0.182738,0.06331,0.137873,0.198536,0.001986,-0.055767,0.247468,0.375353,0.052135,0.201118,0.088328,-0.014276,0.211778,-0.047182,0.154269,-0.021171,0.032047,-0.071263,-0.091195,-0.19407,0.121906,-0.011928,0.145691,0.078905,0.013274,0.181174,0.374554,-0.093296,0.059249,0.25694,0.356583,0.094689,0.031222,-0.004953,-0.031156,-0.127395,0.684843,0.123076,0.620818,1.20776,-0.137826,-0.09922,-0.121332,0.029761,-0.055526,0.210932,-0.099591,-0.065172,0.205375,0.304129,-0.022785,0.177227,0.070049,-0.059122,-0.035076,-0.020607,0.302043,0.116345,0.238163,0.470657,0.134847,0.05231,0.168524,0.163894,0.189656,-0.073572,0.037109,0.033167,0.005252,0.364114,-0.153955,0.037339,0.098998,0.141167,0.043016,0.140891,-0.095488,0.27681,0.023986,0.141005,0.041028,0.096109,-0.000848,0.48136,-0.220369,0.130895,0.300807,0.093442,-0.006606,0.339919,0.662476,0.121438,0.394772,-0.103344,0.373957,-0.070104,-0.077489,-0.079006,0.076687,-0.209034,0.254093,-0.099991,-0.017196,0.296278,0.579416,0.103699,0.314336,1
0.09512,0.035776,-0.002833,0.009474,-0.049947,-0.004406,-0.22562,-0.291297,-0.136925,-0.105019,-0.056797,-0.025925,0.370602,-0.082036,-0.202694,-0.074703,-0.296253,-0.303633,-0.116472,-0.051972,0.071618,-0.087055,0.030563,0.289146,-0.22347,0.103236,0.163977,0.054407,0.183055,0.157339,0.060613,0.413,0.091305,-0.053263,0.120942,0.319335,-0.101306,0.118979,0.088379,-0.08031,0.024992,0.252839,0.193049,-0.052595,0.204023,0.115317,-0.029219,-0.191845,0.039579,-0.128078,0.400923,0.451368,0.403111,-0.016303,-0.297798,0.139794,-0.192087,0.097704,-0.032525,-0.173525,0.215809,-0.071228,0.195024,0.362224,0.083489,-0.188596,-0.235986,-0.414122,-0.019419,0.127162,-0.33216,-0.249619,0.314752,0.077636,-0.09378,0.21028,0.124465,0.088143,0.214265,0.216292,-0.01186,0.087686,0.324232,0.045864,-0.161596,-0.09213,-0.017396,0.515711,0.366433,-0.366942,0.070706,0.168916,0.000373,-0.31236,0.223428,-0.201225,-0.046157,0.11738,-0.115811,-0.031766,-0.023484,0.2058,-0.153956,0.128317,-0.21798,0.239253,0.015281,0.584399,-0.189238,0.199362,0.539118,0.073781,0.136221,-0.741286,0.564246,0.483435,0.36232,0.173478,0.631506,0.043972,-0.07582,-0.011373,0.178863,-0.353521,0.159666,-0.151513,0.24118,0.349171,0.310099,0.889171,0.487776,1
0.081183,-0.028946,-0.18184,-0.189146,-0.10595,-0.192591,0.111878,-0.000339,0.098942,0.177512,0.227295,0.223087,0.398535,0.204819,0.172697,0.1758,0.20233,0.142462,-0.046664,0.023056,-0.379479,-0.211913,-0.042485,0.302808,0.464775,-0.165777,-0.255768,0.227558,0.418567,-0.238507,0.043591,-0.156846,0.22004,-0.195469,0.121554,0.39661,0.128402,0.112085,0.375003,-0.01116,0.32823,0.420979,0.244519,0.302958,0.455975,0.171081,0.043401,0.16973,0.121504,-0.047184,-0.252624,0.238303,0.35411,-0.108389,-0.396317,-0.05774,-0.507855,0.317096,0.271589,0.157582,0.291739,0.177004,-0.40883,0.685504,0.20965,-0.04968,-1.23416,-0.123158,-0.643882,0.060835,-0.048414,-0.406678,0.200711,0.079437,-0.101337,0.385477,0.179674,0.274863,-0.387206,0.167096,0.045307,0.087333,0.224509,-0.023226,-0.236401,0.192117,0.04139,-1.08571,-0.306439,-0.044553,0.304661,0.062894,-0.547477,-0.499211,-0.180034,-0.622749,-0.319802,0.066555,-0.053076,0.05578,0.158141,-0.037628,-0.198497,-0.152366,-0.288132,0.275155,0.15833,0.499499,-0.167927,-0.192809,0.218345,0.344501,0.36182,-0.6645,0.014571,0.434929,-0.139713,0.064803,0.324014,-0.253149,-0.017519,-0.032824,-0.596998,-0.3444,0.071189,0.024012,0.076642,-0.126317,0.192176,0.572631,0.213874,1
0.064198,0.138389,-0.20921,-0.151309,-0.166272,-0.349948,0.309382,0.039795,0.032616,0.189272,0.17588,0.235935,0.320444,0.309796,0.194225,0.214219,0.201518,0.214171,0.275949,0.011118,-0.11385,-0.185661,0.185497,-0.082119,0.781638,-0.586442,0.062897,0.106317,0.043027,-0.265222,0.162764,0.011971,-0.068427,0.387322,0.059463,0.245153,0.1791,0.212597,-0.03377,-0.072129,0.306116,0.085954,0.584636,0.453181,-0.110933,-0.127176,0.266485,0.233515,0.143201,0.064958,0.819065,-0.037816,0.544501,-0.145937,0.170714,-0.015428,0.420991,0.55601,0.45141,0.111636,0.330264,0.18279,0.255168,0.848936,0.507366,-0.117937,-0.098641,0.753476,0.110832,-0.013503,0.305018,-0.038856,0.342513,0.507152,0.057921,0.124123,0.432087,0.48359,0.242594,0.152494,0.253365,0.428541,0.29756,0.34402,0.321941,0.215351,0.030802,0.247664,0.428926,-0.012319,0.570322,-0.031709,0.062881,0.595789,0.243432,0.065078,-0.024381,0.155738,0.114198,0.154548,-0.135067,0.026706,-0.002649,0.447932,0.006574,0.39268,0.327203,0.442443,0.014134,0.46905,0.155161,0.233838,0.492415,-0.037562,0.924272,0.327863,0.053073,0.59422,0.79798,0.253628,-0.109104,0.423732,0.213093,0.432156,0.318678,-0.381994,0.335951,0.320744,0.257155,0.741512,0.335328,1
-0.000946,0.132457,0.092272,0.166524,0.099559,0.189225,-0.462462,-0.707157,-0.356764,-0.250855,-0.293109,-0.306229,-0.43908,-0.382941,-0.295403,-0.388271,-0.22148,-0.32225,-0.785588,-0.496226,-0.198345,-0.300595,-0.532449,-0.298852,-0.739175,0.082436,-0.158417,-0.379892,-0.087662,-0.019289,-0.218506,-0.325798,-0.230355,-0.559533,-0.018627,-0.122402,-0.286752,-0.20857,0.108462,-0.209444,-0.024469,0.283538,-0.316679,-0.589012,-0.045509,0.095504,-0.251849,-0.082323,-0.008698,0.033017,-0.096413,0.322544,-0.131799,-0.111389,-0.242098,-0.058935,-0.249282,-0.649255,-0.372444,-0.028501,-0.032261,-0.395248,0.038559,-0.049002,-0.496649,-0.052687,-0.234725,-0.315414,-0.228007,-0.294509,-0.95129,-0.295531,-0.110817,-0.393663,-0.328511,-0.152945,-0.365472,-0.556561,-0.151691,0.030571,-0.023484,-0.645461,0.020043,-0.356967,-0.227014,-0.431716,-0.326238,0.054219,-0.698753,0.134657,-0.463606,0.261809,0.122273,-0.065064,-0.325398,-0.48135,-0.039619,0.076807,-0.113667,-0.197379,-0.08364,-0.114656,-0.197253,-0.271805,-0.287279,-0.339037,-0.432183,0.129066,-0.765265,-0.287949,-0.374017,-0.016396,-0.203355,-0.344101,-0.299709,0.04809,-0.237773,-0.509563,-0.278512,-0.335463,-0.498487,-0.425124,-0.060645,-0.283349,-0.324081,-0.114245,-0.149733,0.09753,-0.566312,0.232184,0.174322,1
0.121754,0.122262,-0.176665,0.061326,0.072587,0.020572,0.411227,0.068945,0.533592,0.520763,0.511344,0.64324,0.415381,0.515714,0.394404,0.452365,0.453389,0.443324,-0.396979,0.018835,0.221317,-0.058215,0.05497,0.206089,0.283858,0.371061,-0.158974,0.10265,0.064521,0.071042,0.253899,-0.324863,0.119724,0.66333,0.329659,0.019129,0.307238,0.428993,0.467247,0.363801,0.50813,0.955089,0.660858,0.525658,0.061992,0.358029,0.66838,0.137586,0.12586,0.193225,1.08188,0.233836,0.321072,0.089579,-0.946973,0.365341,0.108787,0.574789,0.279217,0.3974,0.385795,0.256753,0.215575,0.592889,0.595517,0.130412,0.321621,1.26477,-0.242932,-0.27446,0.47524,0.593682,0.477364,0.265191,0.218379,0.322839,0.357606,0.625412,-0.488582,0.372082,0.273359,0.415116,0.663413,0.388295,0.474359,0.571551,-0.194326,0.395259,0.666094,-0.058949,0.203992,0.141316,-0.677821,1.00627,0.309784,-0.013617,0.103389,-0.134357,0.093875,0.198866,-0.326915,0.401633,-0.232841,0.726976,0.003189,0.197015,0.056968,0.255222,-0.028888,0.175956,0.597354,0.10309,0.531429,0.052304,0.964371,0.118658,0.316441,0.441639,0.330887,0.556183,-0.210973,-0.133111,0.110425,0.226772,0.485344,-0.015968,1.08044,0.903051,0.376396,1.11294,0.989398,1
0.283543,0.189436,-0.062929,-0.103317,-0.196009,-0.23753,0.74615,0.647462,0.524929,0.595795,0.61948,0.704948,0.907293,0.613102,0.759625,0.636029,0.611557,0.53187,-0.032999,-0.43659,-0.183381,-0.160471,-0.07915,0.429681,0.496231,0.250237,0.090558,0.388823,0.882549,0.291958,-0.031687,0.389262,-0.981943,0.236185,0.687512,0.510461,0.394582,0.440943,-0.260965,0.724472,0.209865,0.598682,0.422467,0.553943,-0.200945,0.030126,0.260828,0.694693,0.464729,0.385471,0.728055,0.345249,0.612266,-0.04365,-0.562215,-0.585361,-0.029924,0.70201,0.128516,0.202439,0.60094,0.50684,1.10408,0.076016,-1.13689,-0.150267,0.249293,-0.12195,-0.1818,0.065292,0.494596,-0.287004,-0.140487,0.413401,-0.088393,-0.610121,0.592335,0.320085,0.348758,0.352089,0.411451,0.571415,-0.389117,0.095314,0.848161,0.491643,0.261244,0.137383,0.03115,0.352804,1.05289,0.320052,-0.086484,-0.589066,0.337916,-0.61161,0.14186,-0.193447,0.175746,0.015239,-0.406363,0.267787,0.485152,0.130272,-0.160311,-0.075065,0.027551,0.422992,0.198682,0.134162,0.455455,0.356815,0.236655,-1.31445,0.272938,0.345607,0.188471,0.532817,0.448966,-0.022176,-0.410765,-0.420814,0.201858,0.176443,0.031618,0.796449,-0.955487,-0.439586,0.068641,0.767904,0.602291,1
0.332465,0.312164,0.721418,0.760142,0.427411,0.905419,-0.253808,-0.261365,-0.04167,-0.158545,-0.144295,-0.286528,-0.218653,-0.396386,0.069461,-0.311816,-0.452733,-0.504188,-0.028734,-0.168406,-0.250956,0.297796,-0.097738,0.32528,-0.100086,0.285088,0.30861,0.335673,0.74528,-0.115774,0.473552,-0.140465,0.513784,0.13581,0.408809,0.461022,-0.015062,0.327189,-0.064609,0.376834,0.402365,0.320678,0.083441,0.5459,-0.238614,0.319578,0.170771,0.393794,0.475542,-0.129507,-1.04293,0.249604,0.373281,0.290905,-0.663082,0.212203,-0.555813,0.065377,0.59151,-0.105258,0.28011,0.062125,-0.502923,0.452623,0.51783,-0.040304,-1.45037,-0.106507,-0.675276,0.304429,0.174818,0.402416,0.297391,-0.048857,0.48174,-0.078363,-0.140092,-0.529714,-0.104343,0.531998,-0.17987,0.822915,-0.735434,0.417714,-0.930025,-0.126827,0.451966,-1.1765,-0.260628,-0.181112,0.420378,0.424141,0.134516,-0.476776,0.412811,0.218855,-0.195883,-0.023851,0.178259,0.193726,0.186367,-0.122187,-0.259112,-0.696147,-0.091378,0.179539,0.42698,0.61562,0.500287,0.581754,-0.655573,0.002905,0.557192,-0.394411,-0.981102,0.09909,0.126071,-0.114516,-0.747078,-0.551462,0.342508,0.202912,-1.09727,-0.933291,-0.65975,0.189871,-0.244032,-0.400571,0.197078,-0.890574,-0.622582,1
0.71674,0.630463,0.309571,0.269203,-0.01451,0.121696,-0.201069,-0.658635,-0.413969,-0.413504,-0.565071,-0.635195,-0.306552,-0.448149,-0.832385,-0.582621,-0.548914,-0.67838,-0.599351,-0.348289,-0.098437,-0.45704,-0.578673,-0.074681,-0.253966,-0.044291,-0.327864,0.281986,-0.234329,-0.554628,-0.484472,0.287576,-1.01678,0.609415,-0.041037,-0.335022,-0.193316,0.097458,-0.284978,0.016775,-0.020196,0.771074,0.414431,-0.286455,-0.37175,-0.806911,0.254989,-0.141475,0.004552,0.60467,0.844413,-0.797807,-0.147467,0.094587,-0.189007,-0.535126,0.462647,-0.265875,0.711615,-0.456395,-0.129428,-0.266463,1.11096,0.090856,0.222702,0.181776,-0.582165,1.02287,0.309154,0.092359,-0.110521,0.509015,-0.301543,0.286642,-0.293435,-0.556062,0.44469,-0.038125,0.070337,0.249516,0.884851,0.117446,0.049537,0.298482,0.509086,0.363511,0.505177,0.14272,-0.5648,0.363428,-0.024579,0.56433,-0.545097,0.104595,0.169689,-0.298773,0.819536,-0.265726,-0.390549,0.529785,-0.64645,0.057011,-0.190396,0.657463,-0.008245,-0.455567,-0.221005,-0.032845,-0.38042,0.076034,-0.118222,-0.379174,-0.082243,-1.02499,0.428291,-0.180253,-0.097343,0.218941,0.193227,0.266208,-0.600116,-0.051516,0.41594,-0.157971,-0.065712,-0.93237,-0.340367,-0.12637,0.707321,0.240731,0.708412,1
0.241493,0.104841,0.036647,-0.066884,-0.042767,-0.144761,-0.07207,-0.348531,-0.142113,-0.043521,-0.097184,-0.141338,-0.045671,-0.11767,-0.070035,-0.054836,-0.081772,-0.127946,-0.260571,-0.322017,-0.237661,-0.489718,-0.011446,-0.152774,-0.00824,-0.179799,-0.077654,-0.195522,0.089147,-0.309765,0.039007,-0.381325,-0.23335,0.055832,-0.051036,0.101562,0.052047,0.075255,0.11883,-0.023253,0.094204,-0.075617,0.081482,0.111429,-0.148515,-0.160642,-0.160129,0.055737,-0.010526,0.002853,0.404276,0.079836,0.193439,-0.292169,-0.05725,-0.272652,-0.099126,-0.177431,0.32992,-0.187247,-0.252619,-0.126,0.233637,0.374953,0.019444,-0.076288,-0.287738,0.068078,-0.295872,0.095391,-0.404461,-0.470953,0.0396,0.16556,-0.225116,0.014646,0.151631,-0.113269,-0.098083,-0.139264,0.017042,-0.174484,0.260485,0.037976,0.040355,0.116578,-0.260433,0.200899,-0.143862,-0.145096,0.103291,0.067736,-0.213974,0.150692,-0.304025,-0.007438,-0.035486,-0.150149,-0.068947,-0.053205,-0.152289,0.113238,-0.347164,0.197465,-0.274165,-0.067978,-0.078519,0.307149,-0.277257,0.133238,-0.327617,-0.062989,0.146357,-0.23029,0.197061,0.271847,-0.018952,0.04983,0.367655,-0.049925,-0.411366,-0.177251,-0.074013,-0.033785,-0.035478,0.015022,-0.037098,0.069192,0.259874,0.585104,0.253733,1
